Module	Section	Sample Name	Source
STAR	SummaryLog	GSM4486074	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486074_Log.final.out
STAR	SummaryLog	GSM4486071	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486071_Log.final.out
STAR	SummaryLog	GSM4486046	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486046_Log.final.out
STAR	SummaryLog	GSM4486062	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486062_Log.final.out
STAR	SummaryLog	GSM4486060	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486060_Log.final.out
STAR	SummaryLog	GSM4486063	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486063_Log.final.out
STAR	SummaryLog	GSM4486066	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486066_Log.final.out
STAR	SummaryLog	GSM4486054	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486054_Log.final.out
STAR	SummaryLog	GSM4486061	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486061_Log.final.out
STAR	SummaryLog	GSM4486065	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486065_Log.final.out
STAR	SummaryLog	GSM4486058	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486058_Log.final.out
STAR	SummaryLog	GSM4486052	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486052_Log.final.out
STAR	SummaryLog	GSM4486055	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486055_Log.final.out
STAR	SummaryLog	GSM4486044	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486044_Log.final.out
STAR	SummaryLog	GSM4486048	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486048_Log.final.out
STAR	SummaryLog	GSM4486051	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486051_Log.final.out
STAR	SummaryLog	GSM4486049	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486049_Log.final.out
STAR	SummaryLog	GSM4486050	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486050_Log.final.out
STAR	SummaryLog	GSM4486032	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486032_Log.final.out
STAR	SummaryLog	GSM4486040	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486040_Log.final.out
STAR	SummaryLog	GSM4486042	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486042_Log.final.out
STAR	SummaryLog	GSM4486041	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486041_Log.final.out
STAR	SummaryLog	GSM4486053	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486053_Log.final.out
STAR	SummaryLog	GSM4486038	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486038_Log.final.out
STAR	SummaryLog	GSM4486045	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486045_Log.final.out
STAR	SummaryLog	GSM4486037	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486037_Log.final.out
STAR	SummaryLog	GSM4486036	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486036_Log.final.out
STAR	SummaryLog	GSM4486031	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486031_Log.final.out
STAR	SummaryLog	GSM4486033	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486033_Log.final.out
STAR	SummaryLog	GSM4486035	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486035_Log.final.out
STAR	SummaryLog	GSM4486039	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486039_Log.final.out
STAR	SummaryLog	GSM4486034	/tmp/.nf-test/tests/cc7b6a2958286aab2d618b022bf34774/work/9c/51d7355f38e59c44c1886b414b6f16/mqc_in/GSM4486034_Log.final.out
