Module	Section	Sample Name	Source
FastQC	all_sections	Mmus_BAL-TAL_RRTN_GC_Rep4_G10_R1	/tmp/test194/work/2a/77a46a6587303a35528c1f56b7f938/mqc_in/Mmus_BAL-TAL_RRTN_GC_Rep4_G10_R1_trimmed_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_LRTN_GC_Rep2_G8_R2	/tmp/test194/work/2a/77a46a6587303a35528c1f56b7f938/mqc_in/Mmus_BAL-TAL_LRTN_GC_Rep2_G8_R2_trimmed_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_LRTN_GC_Rep2_G8_R1	/tmp/test194/work/2a/77a46a6587303a35528c1f56b7f938/mqc_in/Mmus_BAL-TAL_LRTN_GC_Rep2_G8_R1_trimmed_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_LRTN_GC_Rep3_G9_R2	/tmp/test194/work/2a/77a46a6587303a35528c1f56b7f938/mqc_in/Mmus_BAL-TAL_LRTN_GC_Rep3_G9_R2_trimmed_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_LRTN_GC_Rep3_G9_R1	/tmp/test194/work/2a/77a46a6587303a35528c1f56b7f938/mqc_in/Mmus_BAL-TAL_LRTN_GC_Rep3_G9_R1_trimmed_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_LRTN_GC_Rep1_G6_R2	/tmp/test194/work/2a/77a46a6587303a35528c1f56b7f938/mqc_in/Mmus_BAL-TAL_LRTN_GC_Rep1_G6_R2_trimmed_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_LRTN_GC_Rep1_G6_R1	/tmp/test194/work/2a/77a46a6587303a35528c1f56b7f938/mqc_in/Mmus_BAL-TAL_LRTN_GC_Rep1_G6_R1_trimmed_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_RRTN_BSL_Rep4_B10_R2	/tmp/test194/work/2a/77a46a6587303a35528c1f56b7f938/mqc_in/Mmus_BAL-TAL_RRTN_BSL_Rep4_B10_R2_trimmed_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_RRTN_BSL_Rep4_B10_R1	/tmp/test194/work/2a/77a46a6587303a35528c1f56b7f938/mqc_in/Mmus_BAL-TAL_RRTN_BSL_Rep4_B10_R1_trimmed_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_RRTN_BSL_Rep3_B9_R2	/tmp/test194/work/2a/77a46a6587303a35528c1f56b7f938/mqc_in/Mmus_BAL-TAL_RRTN_BSL_Rep3_B9_R2_trimmed_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_RRTN_BSL_Rep3_B9_R1	/tmp/test194/work/2a/77a46a6587303a35528c1f56b7f938/mqc_in/Mmus_BAL-TAL_RRTN_BSL_Rep3_B9_R1_trimmed_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_RRTN_BSL_Rep2_B8_R2	/tmp/test194/work/2a/77a46a6587303a35528c1f56b7f938/mqc_in/Mmus_BAL-TAL_RRTN_BSL_Rep2_B8_R2_trimmed_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_RRTN_BSL_Rep2_B8_R1	/tmp/test194/work/2a/77a46a6587303a35528c1f56b7f938/mqc_in/Mmus_BAL-TAL_RRTN_BSL_Rep2_B8_R1_trimmed_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_LRTN_BSL_Rep1_B7_R2	/tmp/test194/work/2a/77a46a6587303a35528c1f56b7f938/mqc_in/Mmus_BAL-TAL_LRTN_BSL_Rep1_B7_R2_trimmed_fastqc.zip
FastQC	all_sections	Mmus_BAL-TAL_LRTN_BSL_Rep1_B7_R1	/tmp/test194/work/2a/77a46a6587303a35528c1f56b7f938/mqc_in/Mmus_BAL-TAL_LRTN_BSL_Rep1_B7_R1_trimmed_fastqc.zip
